Start_Time,End_Time,Facility_Code,Participant_Code,Status,Reason,Outage_MW,Recovery_Time_Minutes,Description
30/11/2017 06:30:00,30/11/2017 06:30:00,TIWEST_COG1,TRMOS,Approved,Forced,33.9,,Extended commissioning generator rotor balance
30/11/2017 04:30:00,30/11/2017 04:30:00,TIWEST_COG1,TRMOS,Approved,Forced,38.3,,Extended commissioning generator rotor balance
29/11/2017 16:30:00,30/11/2017 04:00:00,TIWEST_COG1,TRMOS,Approved,Forced,42.1,,Planned outage - extended commissioning for generator rotor balancing
15/12/2017 09:00:00,15/12/2017 10:00:00,MWF_MUMBIDA_WF1,MCG,Approved,Scheduled (Planned),55,5,Transformer maint
11/12/2017 10:30:00,11/12/2017 12:30:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,0,ODOM for compressor wash
10/12/2017 15:00:00,10/12/2017 15:00:00,AUXC_WGP,AUXC,Approved,Forced,19.26,,Low refinery steam demand due to holed F31 thickener feed line
10/12/2017 09:00:00,10/12/2017 09:00:00,AUXC_WGP,AUXC,Approved,Forced,14.99,,Low refinery steam demand due to holed F31 thickener feed line
10/12/2017 08:30:00,10/12/2017 08:30:00,AUXC_WGP,AUXC,Approved,Forced,14.28,,Low refinery steam demand due to holed F31 thickener line
10/12/2017 08:00:00,10/12/2017 08:00:00,AUXC_WGP,AUXC,Approved,Forced,13.57,,Low steam flow due to holed F31 thickener line
10/12/2017 07:30:00,10/12/2017 07:30:00,AUXC_WGP,AUXC,Approved,Forced,14.35,,Low flow steam due to holed F31 thickener feed line
9/12/2017 17:30:00,9/12/2017 17:30:00,AUXC_WGP,AUXC,Approved,Forced,22.15,,Steam flow curtailment within the refinery
9/12/2017 17:00:00,9/12/2017 17:00:00,AUXC_WGP,AUXC,Approved,Forced,22.46,,Steam flow curtailment within the refinery
9/12/2017 12:00:00,9/12/2017 12:00:00,AUXC_WGP,AUXC,Approved,Forced,20.47,,Steam flow curtailment in the refinery.
9/12/2017 11:30:00,9/12/2017 11:30:00,AUXC_WGP,AUXC,Approved,Forced,21.04,,Steam flow curtailment in the refinery.
9/12/2017 11:00:00,9/12/2017 11:00:00,AUXC_WGP,AUXC,Approved,Forced,21.05,,Steam flow curtailment in the refinery.
9/12/2017 10:30:00,9/12/2017 10:30:00,AUXC_WGP,AUXC,Approved,Forced,20.13,,Steam flow curtailment in the refinery.
9/12/2017 10:00:00,9/12/2017 10:00:00,AUXC_WGP,AUXC,Cancelled By Market Participant,Forced,14.72,0,Steam flow curtailment in the refinery.
9/12/2017 09:30:00,9/12/2017 09:30:00,AUXC_WGP,AUXC,Cancelled By Market Participant,Forced,14.94,0,Steam flow curtailment in the refinery.
9/12/2017 09:00:00,9/12/2017 09:00:00,AUXC_WGP,AUXC,Approved,Forced,14.33,,Steam flow curtailment in the refinery.
9/12/2017 08:30:00,9/12/2017 08:30:00,AUXC_WGP,AUXC,Approved,Forced,12,,Steam flow curtailment in the refinery.
18/12/2017 06:00:00,18/12/2017 15:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),31.1,39,Western Power Circuit Breaker Outage
18/12/2017 08:00:00,19/12/2017 13:00:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),80,1,R2 model validation and performance tests
1/12/2017 08:00:00,1/05/2018 07:30:00,MELK_G7,MELK,Approved,Forced,55,0,Retirement pending deregistration.
1/12/2017 08:00:00,1/05/2018 07:30:00,MELK_G7,MELK,Approved,Forced,55,0,Retirement pending deregistration.
1/12/2017 08:00:00,1/05/2018 07:30:00,MELK_G7,MELK,Approved,Forced,55,0,Retirement pending deregistration.
1/12/2017 08:00:00,1/05/2018 07:30:00,MELK_G7,MELK,Approved,Forced,55,0,Retirement pending deregistration.
27/11/2017 10:30:00,27/11/2017 15:30:00,PERTHENERGY_KORL_GT1,PUG,Rejected,Opportunistic Maintenance (Planned),56,1,GT2B lube oil system vacuum pump retrofit.
14/12/2017 07:00:00,15/12/2017 17:00:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),40,1,Maintain circuit breaker EMD801.1
8/12/2017 08:00:00,8/12/2017 21:30:00,MELK_G7,MELK,Approved,Forced,211.108,0,Boiler inspection
30/11/2017 12:00:00,30/11/2017 12:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,29.89,0,Operational Issues caused real time forced outage.
29/11/2017 19:30:00,30/11/2017 11:30:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,,GT2A gas control valve actuator failed and required replacement.
27/11/2017 06:00:00,28/11/2017 09:30:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,,GT1 - one of the engine wiring loom failed and required replacement.
25/11/2017 16:00:00,26/11/2017 09:30:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,,GT1 tripped on EGT failure requiring change-out of parts.
27/11/2017 06:00:00,27/11/2017 06:00:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,49.8,,TES Report - constrained off MW's.
3/12/2017 13:30:00,3/12/2017 13:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,33.648,0,Output reduced due to ambient conditions.
29/11/2017 20:30:00,29/11/2017 20:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,21.213,0,Plant failed to reach target due to operational issue.
29/11/2017 20:00:00,29/11/2017 20:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,20.599,0,Plant failed to reach target due to operational issue.
29/11/2017 19:30:00,29/11/2017 19:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,21.08,0,Plant failed to reach target due to operational issue.
29/11/2017 19:00:00,29/11/2017 19:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,21.69,0,Plant failed to reach target due to operational issue.
29/11/2017 18:30:00,29/11/2017 18:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,22.216,0,Plant failed to reach target due to operational issue.
29/11/2017 18:00:00,29/11/2017 18:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,22.259,0,Plant failed to reach target due to operational issue.
29/11/2017 17:30:00,29/11/2017 17:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,22.463,0,Plant failed to reach target due to operational issue.
29/11/2017 17:00:00,29/11/2017 17:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,22.75,0,Plant failed to reach target due to operational issue.
29/11/2017 16:30:00,29/11/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,22.884,0,Plant failed to reach target due to operational issue.
29/11/2017 16:00:00,29/11/2017 16:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,22.668,0,Plant failed to reach target due to operational issue.
29/11/2017 15:30:00,29/11/2017 15:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,21.897,0,Plant failed to reach target due to operational issue.
29/11/2017 15:00:00,29/11/2017 15:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,13.786,0,Plant failed to reach target due to operational issue.
29/11/2017 14:30:00,29/11/2017 14:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,13.636,0,Plant failed to reach target due to operational issue.
29/11/2017 14:00:00,29/11/2017 14:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,13.615,0,Plant failed to reach target due to operational issue.
29/11/2017 13:30:00,29/11/2017 13:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,13.628,0,Plant failed to reach target due to operational issue.
29/11/2017 13:00:00,29/11/2017 13:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,13.261,0,Plant failed to reach target due to operational issue.
4/12/2017 06:30:00,4/12/2017 06:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,133.798,0,Late ramp up.
27/11/2017 05:30:00,27/11/2017 05:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,138.9,0,Late ramp up
26/11/2017 13:30:00,26/11/2017 13:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,148.125,0,Late ramp up
6/12/2017 05:00:00,8/12/2017 07:30:00,MELK_G7,MELK,Approved,Forced,211.108,,Boiler inspection
4/12/2017 08:00:00,5/12/2017 22:30:00,MELK_G7,MELK,Approved,Forced,211.108,,Delayed Return To service
21/12/2017 02:00:00,22/12/2017 13:00:00,KORL_GT3,KORL,Approved,Scheduled (Planned),103.2,8,Lube oil Pump seal inspection
20/12/2017 02:00:00,20/12/2017 12:30:00,KORL_GT3,KORL,Approved,Scheduled (Planned),103.2,4,Power Turbine Borescope inspection
14/12/2017 10:00:00,14/12/2017 14:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),160,12,FD fan  clean 
13/12/2017 10:00:00,13/12/2017 14:30:00,MELK_G7,MELK,Approved,Scheduled (Planned),160,12,FD fan  clean 
2/12/2017 03:00:00,2/12/2017 04:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,26.1,,Communications outage
20/12/2017 07:00:00,20/12/2017 17:00:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,2,Pressure safety valves testing and certification
19/12/2017 07:00:00,19/12/2017 17:00:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,2,Pressure safety valve testing and certiification
18/12/2017 07:00:00,18/12/2017 17:00:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,2,Pressure safety valves testing and certification
5/12/2017 18:30:00,5/12/2017 18:30:00,AUXC_WGP,AUXC,Approved,Forced,13.38,,Refinery steam & power imbalance.
5/12/2017 18:00:00,5/12/2017 18:00:00,AUXC_WGP,AUXC,Approved,Forced,15.64,,Refinery steam & power imbalance.
5/12/2017 17:30:00,5/12/2017 17:30:00,AUXC_WGP,AUXC,Approved,Forced,10.24,,Refinery steam & power imbalance.
23/11/2017 15:00:00,23/11/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Consequential,44.5,0,TX1 de-energised to facilitate Western Power works.
4/12/2017 09:30:00,4/12/2017 14:00:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,0,ODOM for compressor wash
1/12/2017 16:00:00,1/12/2017 16:30:00,TIWEST_COG1,TRMOS,Approved,Forced,34,,Load control setting error
2/12/2017 17:00:00,2/12/2017 17:00:00,AUXC_WGP,AUXC,Approved,Forced,16.12,,Refinery steam and power imbalance.
2/12/2017 16:30:00,2/12/2017 16:30:00,AUXC_WGP,AUXC,Approved,Forced,16.45,,Refinery steam and power imbalance.
2/12/2017 16:00:00,2/12/2017 16:00:00,AUXC_WGP,AUXC,Approved,Forced,17.83,,Refinery steam and power imbalance.
2/12/2017 15:30:00,2/12/2017 15:30:00,AUXC_WGP,AUXC,Approved,Forced,14.56,,Refinery steam and power imbalance.
2/12/2017 15:00:00,2/12/2017 15:00:00,AUXC_WGP,AUXC,Approved,Forced,14.36,,Refinery steam and power imbalance.
2/12/2017 14:30:00,2/12/2017 14:30:00,AUXC_WGP,AUXC,Approved,Forced,16.09,,Refinery steam and power imbalance.
2/12/2017 09:00:00,2/12/2017 09:00:00,AUXC_WGP,AUXC,Approved,Forced,13.88,,Refinery steam power imbalance.
23/11/2017 17:00:00,25/11/2017 16:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,15.1,,Output from wind farm limited.
23/11/2017 15:00:00,23/11/2017 16:30:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,15.1,0,TX1 de-energised to facilitate Western Power works.
23/11/2017 07:30:00,23/11/2017 14:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,15.1,,Output from wind farm limited.
23/11/2017 04:30:00,23/11/2017 07:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,44.65,,Output from wind farm limited.
27/11/2017 08:00:00,27/11/2017 15:30:00,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,0,FO (Western Power works)
1/12/2017 16:00:00,1/12/2017 16:30:00,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,0,FO (Western Power works)
1/12/2017 16:00:00,1/12/2017 16:30:00,GRASMERE_WF1,EUCT,Approved,Consequential,21.6,0,FO (Western Power works)
24/11/2017 06:00:00,24/11/2017 06:30:00,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,0,FO (Western Power works)
24/11/2017 06:00:00,24/11/2017 06:30:00,GRASMERE_WF1,EUCT,Approved,Consequential,21.6,0,FO (Western Power works)
24/11/2017 06:00:00,24/11/2017 18:30:00,GRASMERE_WF1,EUCT,Cancelled By Market Participant,Forced,13.8,0,FO (Western Power works)
24/11/2017 06:00:00,24/11/2017 18:30:00,GRASMERE_WF1,EUCT,Cancelled By Market Participant,Forced,21.6,0,FO (Western Power works)
29/11/2017 09:30:00,29/11/2017 12:00:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,0,ODDM for the compressor wash
4/12/2017 08:00:00,7/12/2017 07:30:00,MELK_G7,MELK,Not Accepted,Scheduled (Planned),211,39,Major unit overhaul extension
28/11/2017 08:30:00,28/11/2017 08:30:00,MELK_G7,MELK,Approved,Forced,8.977,0,Turbine vibrations
21/11/2017 18:30:00,21/11/2017 18:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,22.9,0,Unit had limited output.
21/11/2017 18:00:00,21/11/2017 18:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,16.228,0,Unit did not reach target.
21/11/2017 17:30:00,21/11/2017 17:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,16.919,0,Unit did not reach target.
21/11/2017 17:00:00,21/11/2017 17:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,65.113,0,Unit did not reach target.
21/11/2017 16:30:00,21/11/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,107.768,0,Unit did not reach target due to unit trip.
20/11/2017 15:30:00,20/11/2017 15:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,148.288,0,Unit did not meet target during ramp-up
21/11/2017 09:00:00,1/01/2018 07:30:00,MELK_G7,MELK,Approved,Forced,4,0,Turbine limitations
23/11/2017 07:00:00,23/11/2017 07:00:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,49.6,,TES Report - constrained off MW's.
20/11/2017 17:00:00,20/11/2017 17:00:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,62.4,,TES Report - constrained off MW's.
20/11/2017 16:30:00,20/11/2017 16:30:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,16.9,,TES Report - constrained off MW's.
30/11/2017 06:00:00,30/11/2017 09:00:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Power supply to site was removed due to fault on Western Power Network (Incident #4042475 and 4042555). Site cannot operate when Western Power network is down. Will request conversion to consequential.
28/11/2017 09:30:00,28/11/2017 12:00:00,PJRH_GT11,PJRH,Rejected,Opportunistic Maintenance (Planned),38.293,0,ODOM
16/11/2017 23:00:00,16/11/2017 23:00:00,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,14.6,0,TES Report - constrained off MW's.
16/11/2017 10:30:00,16/11/2017 10:30:00,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,19.2,0,TES Report - constrained off MW's.
16/11/2017 09:30:00,16/11/2017 09:30:00,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,25.7,0,TES Report - constrained off MW's.
15/11/2017 16:30:00,15/11/2017 16:30:00,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,25.7,0,TES Report - constrained off MW's
15/11/2017 13:30:00,15/11/2017 13:30:00,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,14.9,0,TES Report - constrained off MW's
13/11/2017 16:00:00,13/11/2017 16:00:00,PERTHENERGY_KORL_GT1,PUG,Cancelled By System Management,Forced,15.4,0,TES Report - constrained off MW's.
28/11/2017 17:30:00,28/11/2017 17:30:00,KORL_GT3,KORL,Approved,Forced,46.24,0,Partial forced outage
28/11/2017 17:00:00,28/11/2017 17:00:00,KORL_GT3,KORL,Approved,Forced,54.91,,Partial forced outage
25/11/2017 02:00:00,25/11/2017 02:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,41,,GT1 fire protection panel instrument fault 
24/11/2017 20:30:00,24/11/2017 21:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,41,,GT1 Fire protection instrument fault
28/11/2017 09:30:00,28/11/2017 15:30:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,0,ODOM
25/11/2017 19:30:00,27/11/2017 16:30:00,PJRH_GT11,PJRH,Approved,Forced,118.609,0,FO 
25/11/2017 19:00:00,25/11/2017 19:00:00,PJRH_GT11,PJRH,Approved,Forced,19.768,,FO 
28/11/2017 00:00:00,28/11/2017 00:00:00,AUXC_WGP,AUXC,Approved,Forced,26,,Incorrect nomination while gas turbine shut down.
26/11/2017 13:30:00,26/11/2017 18:30:00,AUXC_WGP,AUXC,Approved,Forced,26,,Gas Turbine trip
24/11/2017 09:30:00,24/11/2017 20:00:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,"Power to the site was removed for unplanned pole replacement. Power was removed for longer than advised, which required attending site once power was returned to restore site."
28/11/2017 08:00:00,30/11/2017 07:30:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),75,12,ID Fan East OOS
24/11/2017 10:00:00,24/11/2017 15:00:00,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),37.2,0,ODOM
23/11/2017 15:00:00,23/11/2017 18:00:00,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),38.2,0,ODOM
23/11/2017 09:00:00,23/11/2017 18:00:00,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),37.2,0,ODOM
23/11/2017 14:00:00,23/11/2017 14:00:00,AUXC_WGP,AUXC,Approved,Forced,8.12,,Refinery issues steam power balance
23/11/2017 13:30:00,23/11/2017 13:30:00,AUXC_WGP,AUXC,Approved,Forced,10.23,,Refinery issues steam power balance
23/11/2017 13:00:00,23/11/2017 13:00:00,AUXC_WGP,AUXC,Approved,Forced,9.76,,Refinery issues steam power balance
23/11/2017 12:30:00,23/11/2017 12:30:00,AUXC_WGP,AUXC,Approved,Forced,9.65,,Refinery issues steam power balance
23/11/2017 12:00:00,23/11/2017 12:00:00,AUXC_WGP,AUXC,Approved,Forced,8.57,,Refinery issues steam power balance
23/11/2017 11:30:00,23/11/2017 11:30:00,AUXC_WGP,AUXC,Approved,Forced,9.37,,Refinery issues steam power balance
23/11/2017 11:00:00,23/11/2017 11:00:00,AUXC_WGP,AUXC,Approved,Forced,8.91,,Refinery issues steam power balance
16/11/2017 09:00:00,16/11/2017 09:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,125.274,,Unit slow to ramp on start up
22/11/2017 10:30:00,22/11/2017 18:00:00,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),37.2,0,ODOM
23/11/2017 09:30:00,23/11/2017 15:00:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),37.2,0,ODOM
22/11/2017 09:30:00,22/11/2017 15:00:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),37.2,0,ODOM
1/12/2017 06:00:00,4/12/2017 12:30:00,PJRH_GT11,PJRH,Approved,Scheduled (Planned),118.609,3,PAM
21/11/2017 01:00:00,21/11/2017 01:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,26.678,0,Operational Issues caused real time forced outage.
21/11/2017 00:30:00,21/11/2017 00:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,28.071,0,Operational Issues caused real time forced outage.
18/11/2017 19:30:00,18/11/2017 19:30:00,TIWEST_COG1,TRMOS,Approved,Forced,20.72,,Deviation from resource plan
16/11/2017 03:30:00,16/11/2017 03:30:00,TIWEST_COG1,TRMOS,Approved,Forced,21.72,,Deviation from resource plan
16/11/2017 10:30:00,16/11/2017 10:30:00,TIWEST_COG1,TRMOS,Approved,Forced,19.42,,Deviation from resource plan
16/11/2017 09:00:00,16/11/2017 09:30:00,TIWEST_COG1,TRMOS,Approved,Forced,25.25,,Deviation from resource plan
13/11/2017 20:00:00,13/11/2017 20:00:00,TIWEST_COG1,TRMOS,Approved,Forced,19.21,,Deviation from resource plan
13/11/2017 12:30:00,13/11/2017 12:30:00,TIWEST_COG1,TRMOS,Approved,Forced,19.6,,Deviation from resource plan
20/11/2017 23:30:00,20/11/2017 23:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,41,,fire protection fault
16/11/2017 09:00:00,16/11/2017 13:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),82,1,Starter motor & fire suppressant maintenance
12/11/2017 00:00:00,14/11/2017 16:30:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,,"GT2 unavailable with ""B unit"" having lube oil issues. "
18/11/2017 04:30:00,18/11/2017 04:30:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,41.4,,TES Report - constrained off MW's.
11/12/2017 08:00:00,13/12/2017 17:00:00,TESLA_PICTON_G1,TSLA_MGT,Cancelled By Market Participant,Scheduled (Planned),80,1,EMD model validation and performance tests
9/11/2017 09:00:00,10/11/2017 17:00:00,COLLGAR_WF1,COLLGAR,Approved,Forced,52,,T211 isolated for the repair at CB221 HV termination
9/11/2017 03:30:00,9/11/2017 08:30:00,COLLGAR_WF1,COLLGAR,Approved,Forced,106,,"Transformer Outage - CB221 Phase C, Row 2 HV termination failure"
23/11/2017 08:00:00,23/11/2017 13:30:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),118.609,3,DAOM
28/11/2017 07:00:00,28/11/2017 14:30:00,KORL_GT3,KORL,Approved,Scheduled (Planned),103.2,4,PAM
27/11/2017 08:00:00,15/12/2017 17:30:00,PJRH_GT11,PJRH,Cancelled By Market Participant,Scheduled (Planned),118.609,48,PAM
16/11/2017 18:00:00,16/11/2017 18:00:00,MELK_G7,MELK,Approved,Forced,97.9,0,Pro-rata Unit run back due to thermocouple fault.
16/11/2017 17:00:00,16/11/2017 17:30:00,MELK_G7,MELK,Approved,Forced,183.562,0,Unit run back due to thermocouple fault.
16/11/2017 16:30:00,16/11/2017 16:30:00,MELK_G7,MELK,Approved,Forced,104.018,,Unit run back due to thermocouple fault.
27/11/2017 08:00:00,4/12/2017 07:30:00,MELK_G7,MELK,Approved,Scheduled (Planned),211,39,Major unit overhaul extension
15/11/2017 12:30:00,15/11/2017 22:00:00,AUXC_WGP,AUXC,Approved,Consequential,26,0,"Constrained by Western Power to 0MW and islanded from the SWIS as per Dispatch Advisory below.

ALCOA_WGP has been constrained to 0MW from 12:30 in order to maintain Power System Security and Reliability as a result of anti-islanding issues. Some Out of Merit generation may occur. "
10/11/2017 16:30:00,10/11/2017 18:00:00,MELK_G7,MELK,Approved,Forced,4,0,Turbine control limitations
3/11/2017 16:00:00,3/11/2017 19:30:00,MELK_G7,MELK,Approved,Forced,4,0,ID fan capacity
15/11/2017 09:00:00,22/11/2017 14:00:00,KORL_GT3,KORL,Approved,Consequential,103.2,0,FO
17/11/2017 05:00:00,17/11/2017 05:00:00,KORL_GT3,KORL,Approved,Forced,13.76,0,FO
17/11/2017 03:30:00,17/11/2017 04:30:00,KORL_GT3,KORL,Approved,Forced,103.2,0,FO
